chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
3	161510000	164750000	3	161510000	164750000	255,255,0	0.28652	0.24921	0.33731	0.40036	0.4348
3	82400000	85000000	3	82400000	85000000	255,255,0	0.25852	0.28549	0.28452	0.41876	0.45728
3	5270000	8220000	3	5270000	8220000	255,255,0	0.96604	0.21814	0.22236	0.62208	0.72536
3	79600000	81260000	3	79600000	81260000	255,255,0	0.94267	0.20279	0.22347	0.70141	0.63913
3	102330000	103790000	3	102330000	103790000	255,255,0	0.69104	0.18986	0.17278	0.61212	0.51154
3	165580000	167030000	3	165580000	167030000	255,255,0	0.80043	0.16368	0.181	0.58314	0.64079
3	161540000	162780000	3	161540000	162780000	255,255,0	0.9515	0.15376	0.14718	0.80593	0.56243
3	34320000	35670000	3	34320000	35670000	255,255,0	0.7256	0.18004	0.11686	0.60162	0.40957
3	18570000	19900000	3	18570000	19900000	255,255,0	0.78579	0.14436	0.13605	0.56264	0.62099
3	26020000	27080000	3	26020000	27080000	255,255,0	1.0861	0.098353	0.12239	0.62478	0.80776
3	40600000	41930000	3	40600000	41930000	255,255,0	1.2864	0.1115	0.10415	0.69697	0.82926
3	64710000	65220000	3	64710000	65220000	255,255,0	0.97362	0.12364	0.076287	0.61692	0.76154
3	181520000	182190000	3	181520000	182190000	255,255,0	0.72392	0.065884	0.13386	0.52139	0.5713
3	134040000	134220000	3	134040000	134220000	255,255,0	1.0434	0.071704	0.12803	0.61728	0.74074
3	168720000	169330000	3	168720000	169330000	255,255,0	1.0004	0.080525	0.11916	0.71505	0.64624
3	191230000	191970000	3	191230000	191970000	255,255,0	0.69907	0.087736	0.11193	0.57268	0.50256
3	141290000	142060000	3	141290000	142060000	255,255,0	0.86069	0.088772	0.11084	0.67544	0.54318
3	81520000	82140000	3	81520000	82140000	255,255,0	1.0532	0.093611	0.10553	0.84029	0.54054
3	136840000	137440000	3	136840000	137440000	255,255,0	1.2352	0.093011	0.10598	0.91667	0.63444
3	72110000	72870000	3	72110000	72870000	255,255,0	1.1729	0.14686	0.052077	0.54778	0.92452
3	10370000	10940000	3	10370000	10940000	255,255,0	1.0128	0.10953	0.089199	0.74138	0.5234
3	3250000	4310000	3	3250000	4310000	255,255,0	1.4009	0.10202	0.096165	0.79637	0.8811
3	178290000	178600000	3	178290000	178600000	255,255,0	0.86467	0.12029	0.077829	0.64754	0.59049
3	157300000	158280000	3	157300000	158280000	255,255,0	1.5361	0.094287	0.10376	0.8888	0.81716
3	152350000	152700000	3	152350000	152700000	255,255,0	1.103	0.1304	0.067519	0.62418	0.8268
3	9380000	9750000	3	9380000	9750000	255,255,0	0.90459	0.10761	0.090245	0.65205	0.55848
3	15650000	16310000	3	15650000	16310000	255,255,0	1.3864	0.10952	0.088084	0.74197	0.89624
3	189130000	189670000	3	189130000	189670000	255,255,0	1.06	0.10317	0.094223	0.58341	0.82274
3	129040000	129670000	3	129040000	129670000	255,255,0	1.0633	0.082344	0.11275	0.82964	0.5
3	13550000	13700000	3	13550000	13700000	255,255,0	1.1136	0.092722	0.10106	0.64716	0.68287
3	143570000	144550000	3	143570000	144550000	255,255,0	1.0382	0.10338	0.090094	0.82299	0.52312
3	16410000	16570000	3	16410000	16570000	255,255,0	0.93408	0.056098	0.1373	0.51562	0.67188
3	191190000	192160000	3	191190000	192160000	255,255,0	1.0343	0.095705	0.097531	0.54889	0.85162
3	145760000	146330000	3	145760000	146330000	255,255,0	1.3844	0.076874	0.11563	0.88054	0.79926
3	32980000	33870000	3	32980000	33870000	255,255,0	1.3596	0.1131	0.079159	0.5197	0.94293
3	44490000	45000000	3	44490000	45000000	255,255,0	1.2413	0.108	0.083895	0.60769	0.85077
3	195340000	195730000	3	195340000	195730000	255,255,0	1.3955	0.10898	0.081946	0.83158	0.85
3	126200000	127280000	3	126200000	127280000	255,255,0	1.5309	0.098633	0.091167	0.82133	0.91804
3	184560000	185280000	3	184560000	185280000	255,255,0	1.2077	0.08307	0.10664	0.78935	0.78781
3	51430000	51970000	3	51430000	51970000	255,255,0	1.3858	0.10164	0.088028	0.8011	0.86968
3	152730000	153500000	3	152730000	153500000	255,255,0	1.2801	0.079645	0.10933	0.90486	0.59987
3	37900000	38050000	3	37900000	38050000	255,255,0	1.1463	0.10452	0.084027	0.66501	0.68287
3	13060000	13730000	3	13060000	13730000	255,255,0	1.38	0.10234	0.085867	0.87255	0.76381
3	124460000	124640000	3	124460000	124640000	255,255,0	1.2028	0.09573	0.092335	0.74074	0.71605
3	119520000	120280000	3	119520000	120280000	255,255,0	0.87675	0.093284	0.094387	0.68075	0.509
3	129040000	129830000	3	129040000	129830000	255,255,0	1.2718	0.085924	0.099325	0.83846	0.72572
3	68100000	68920000	3	68100000	68920000	255,255,0	1.0541	0.086371	0.098088	0.44497	0.90303
3	188980000	189670000	3	188980000	189670000	255,255,0	1.3907	0.098326	0.084733	0.8916	0.85462
3	54880000	55780000	3	54880000	55780000	255,255,0	1.3166	0.068387	0.11459	0.94025	0.6163
3	149580000	150250000	3	149580000	150250000	255,255,0	1.3854	0.098203	0.084158	0.72638	0.89929
3	105280000	106860000	3	105280000	106860000	255,255,0	1.653	0.09851	0.081998	0.88095	0.9428
3	100120000	101390000	3	100120000	101390000	255,255,0	1.535	0.11475	0.064334	0.74529	0.97123
3	36010000	36760000	3	36010000	36760000	255,255,0	1.0577	0.074958	0.10344	0.60669	0.766
3	89190000	89900000	3	89190000	89900000	255,255,0	0.75293	0.068356	0.10997	0.54524	0.58333
3	119480000	120140000	3	119480000	120140000	255,255,0	0.92624	0.091383	0.086758	0.71258	0.50872
3	97760000	98290000	3	97760000	98290000	255,255,0	0.80604	0.085758	0.092282	0.65382	0.51136
3	179520000	180320000	3	179520000	180320000	255,255,0	1.2777	0.10239	0.075245	0.80312	0.85562
3	45070000	45270000	3	45070000	45270000	255,255,0	1.4654	0.10866	0.068809	0.79	0.79
3	24030000	24760000	3	24030000	24760000	255,255,0	1.2698	0.097108	0.079467	0.77102	0.79054
3	145900000	146330000	3	145900000	146330000	255,255,0	1.1041	0.086569	0.089943	0.50433	0.86364
3	179140000	179300000	3	179140000	179300000	255,255,0	0.98111	0.080174	0.095613	0.64435	0.687
3	145760000	145910000	3	145760000	145910000	255,255,0	0.93725	0.1167	0.058774	0.625	0.625
3	51990000	52450000	3	51990000	52450000	255,255,0	1.1348	0.1034	0.072057	0.81664	0.57845
3	52040000	52210000	3	52040000	52210000	255,255,0	1.1168	0.10929	0.065941	0.69724	0.66477
3	87410000	88040000	3	87410000	88040000	255,255,0	1.3483	0.098199	0.076941	0.83972	0.82157
3	194050000	194380000	3	194050000	194380000	255,255,0	1.4916	0.09009	0.084884	0.84191	0.88603
3	131480000	131950000	3	131480000	131950000	255,255,0	0.74631	0.069686	0.10353	0.53804	0.58514
3	70560000	71740000	3	70560000	71740000	255,255,0	1.5865	0.11841	0.054096	0.77851	0.97415
3	44350000	44980000	3	44350000	44980000	255,255,0	1.4455	0.076418	0.095926	0.8619	0.78528
3	146410000	147160000	3	146410000	147160000	255,255,0	0.94242	0.097734	0.073592	0.79303	0.50142
3	28870000	30030000	3	28870000	30030000	255,255,0	1.5294	0.098785	0.071964	0.89031	0.84275
3	136780000	137690000	3	136780000	137690000	255,255,0	1.6688	0.081472	0.089176	0.94686	0.90725
3	185370000	185650000	3	185370000	185650000	255,255,0	1.3512	0.09122	0.079277	0.83333	0.73333
3	88260000	89170000	3	88260000	89170000	255,255,0	1.0043	0.089737	0.080222	0.81594	0.51766
3	105380000	106330000	3	105380000	106330000	255,255,0	1.3427	0.090665	0.079133	0.90834	0.76184
3	70750000	71740000	3	70750000	71740000	255,255,0	1.4744	0.12017	0.049479	0.56327	0.97673
3	23160000	23930000	3	23160000	23930000	255,255,0	1.4105	0.08401	0.085612	0.79285	0.86572
3	184080000	184270000	3	184080000	184270000	255,255,0	1.2399	0.092718	0.076492	0.74444	0.76667
3	33130000	33860000	3	33130000	33860000	255,255,0	1.4896	0.097036	0.072145	0.63889	0.94369
3	135610000	135790000	3	135610000	135790000	255,255,0	1.073	0.072693	0.096271	0.71605	0.69136
3	189720000	189920000	3	189720000	189920000	255,255,0	1.1596	0.11201	0.056591	0.72173	0.68998
3	160290000	161190000	3	160290000	161190000	255,255,0	1.6221	0.082755	0.085697	0.87506	0.9116
3	181450000	182370000	3	181450000	182370000	255,255,0	1.1466	0.078992	0.089174	0.5449	0.92439
3	165000000	165580000	3	165000000	165580000	255,255,0	1.061	0.093492	0.074603	0.75862	0.70392
3	98530000	98720000	3	98530000	98720000	255,255,0	1.27	0.079702	0.087956	0.76667	0.76667
3	55790000	56360000	3	55790000	56360000	255,255,0	1.107	0.07238	0.095227	0.62256	0.82786
3	8470000	8670000	3	8470000	8670000	255,255,0	1.3866	0.1016	0.065968	0.79	0.79
3	86820000	87050000	3	86820000	87050000	255,255,0	1.1432	0.08866	0.078585	0.84091	0.55303
3	168650000	169470000	3	168650000	169470000	255,255,0	1.4255	0.080506	0.086116	0.80728	0.90946
3	86800000	87290000	3	86800000	87290000	255,255,0	1.5598	0.086294	0.079133	0.91833	0.86833
3	117840000	118480000	3	117840000	118480000	255,255,0	0.98389	0.073026	0.091552	0.58496	0.72754
3	124450000	125320000	3	124450000	125320000	255,255,0	1.6896	0.1095	0.054079	0.81131	0.96776
3	147990000	148570000	3	147990000	148570000	255,255,0	1.1493	0.06793	0.095451	0.73008	0.77289
3	42270000	42540000	3	42270000	42540000	255,255,0	1.4495	0.070634	0.091902	0.85165	0.7967
3	167900000	168580000	3	167900000	168580000	255,255,0	1.1812	0.088208	0.073442	0.7327	0.8019
3	24830000	25650000	3	24830000	25650000	255,255,0	1.2241	0.088088	0.073466	0.69363	0.86258
3	50380000	50650000	3	50380000	50650000	255,255,0	1.521	0.081068	0.080485	0.88462	0.82967
3	53320000	53930000	3	53320000	53930000	255,255,0	1.3221	0.097301	0.064193	0.79032	0.83763
3	48230000	48720000	3	48230000	48720000	255,255,0	1.0016	0.086893	0.074305	0.735	0.54833
3	111820000	112270000	3	111820000	112270000	255,255,0	1.6076	0.073614	0.087561	0.85968	0.87945
3	133930000	134220000	3	133930000	134220000	255,255,0	1.2092	0.076465	0.084554	0.62381	0.9
3	150420000	150880000	3	150420000	150880000	255,255,0	1.0195	0.095796	0.064611	0.55041	0.77335
3	121260000	122090000	3	121260000	122090000	255,255,0	1.4547	0.085927	0.074447	0.83275	0.90708
3	141020000	141180000	3	141020000	141180000	255,255,0	0.93892	0.10353	0.055073	0.64062	0.57812
3	100450000	101290000	3	100450000	101290000	255,255,0	1.1825	0.048093	0.11021	0.50283	0.88605
3	111290000	111800000	3	111290000	111800000	255,255,0	1.4076	0.085204	0.072841	0.79538	0.88462
3	62620000	63230000	3	62620000	63230000	255,255,0	0.94848	0.083985	0.073255	0.55591	0.77742
3	140990000	141290000	3	140990000	141290000	255,255,0	1.3168	0.094513	0.062536	0.85333	0.75556
3	194990000	195200000	3	194990000	195200000	255,255,0	1.2252	0.085953	0.07106	0.80909	0.72727
3	129920000	130410000	3	129920000	130410000	255,255,0	0.82321	0.099142	0.057777	0.68833	0.51167
3	58150000	58290000	3	58150000	58290000	255,255,0	0.8796	0.080476	0.076252	0.57143	0.57143
3	72890000	73140000	3	72890000	73140000	255,255,0	1.6252	0.06214	0.094347	0.86538	0.86538
3	10370000	11100000	3	10370000	11100000	255,255,0	1.4221	0.071686	0.084051	0.91967	0.73348
3	77870000	78690000	3	77870000	78690000	255,255,0	0.90684	0.068182	0.087474	0.4414	0.8138
3	105090000	105250000	3	105090000	105250000	255,255,0	1.0578	0.092861	0.062793	0.67188	0.64062
3	63810000	64000000	3	63810000	64000000	255,255,0	1.178	0.078169	0.077184	0.76667	0.72222
3	45550000	45750000	3	45550000	45750000	255,255,0	1.4167	0.082981	0.072266	0.77	0.79
3	37040000	37310000	3	37040000	37310000	255,255,0	1.6215	0.067072	0.087696	0.88462	0.84066
3	39550000	40200000	3	39550000	40200000	255,255,0	1.5715	0.087502	0.067234	0.86837	0.88258
3	46740000	46950000	3	46740000	46950000	255,255,0	1.0513	0.071643	0.082886	0.68182	0.62727
3	195730000	195950000	3	195730000	195950000	255,255,0	1.3438	0.084597	0.069223	0.82645	0.82645
3	11400000	11890000	3	11400000	11890000	255,255,0	1.3451	0.070217	0.083522	0.865	0.78833
3	27770000	28380000	3	27770000	28380000	255,255,0	1.4904	0.081669	0.071912	0.85699	0.89355
3	132140000	132440000	3	132140000	132440000	255,255,0	1.5795	0.080568	0.072908	0.85333	0.90667
3	14960000	15120000	3	14960000	15120000	255,255,0	1.0337	0.078892	0.074112	0.64062	0.67188
3	50710000	51420000	3	50710000	51420000	255,255,0	1.7611	0.092752	0.060023	0.93542	0.95298
3	189670000	190160000	3	189670000	190160000	255,255,0	1.1817	0.075108	0.077208	0.90833	0.575
3	194820000	194990000	3	194820000	194990000	255,255,0	1.0551	0.045361	0.10664	0.65278	0.70833
3	71780000	72890000	3	71780000	72890000	255,255,0	1.7581	0.061679	0.088955	0.97305	0.86656
3	49540000	49720000	3	49540000	49720000	255,255,0	1.2782	0.071345	0.079227	0.74074	0.74074
3	45050000	45550000	3	45050000	45550000	255,255,0	1.5364	0.089173	0.061101	0.8704	0.8128
3	15150000	15470000	3	15150000	15470000	255,255,0	0.76328	0.070353	0.079518	0.59766	0.50391
3	50150000	50370000	3	50150000	50370000	255,255,0	1.2567	0.063363	0.086464	0.66116	0.80992
3	156400000	156550000	3	156400000	156550000	255,255,0	0.99813	0.084627	0.064221	0.625	0.625
3	9750000	10350000	3	9750000	10350000	255,255,0	1.6159	0.094347	0.05427	0.80333	0.96556
3	156250000	156860000	3	156250000	156860000	255,255,0	1.6069	0.08822	0.060225	0.82473	0.95376
3	192250000	192500000	3	192250000	192500000	255,255,0	1.1567	0.060192	0.087693	0.73718	0.80128
3	129660000	129830000	3	129660000	129830000	255,255,0	1.0058	0.044625	0.10306	0.65278	0.64583
3	14220000	14520000	3	14220000	14520000	255,255,0	1.6441	0.076443	0.070742	0.90667	0.89778
3	156250000	156390000	3	156250000	156390000	255,255,0	0.81909	0.078058	0.069052	0.53061	0.53061
3	155820000	156240000	3	155820000	156240000	255,255,0	1.4263	0.083948	0.06312	0.79365	0.90703
3	75290000	75480000	3	75290000	75480000	255,255,0	1.0779	0.072709	0.072957	0.72222	0.7
3	160990000	161160000	3	160990000	161160000	255,255,0	1.0554	0.050033	0.095517	0.65278	0.70833
3	132440000	133150000	3	132440000	133150000	255,255,0	1.4476	0.067815	0.076452	0.93889	0.80714
3	4710000	5120000	3	4710000	5120000	255,255,0	1.5888	0.056909	0.086828	0.94524	0.88333
3	97480000	97750000	3	97480000	97750000	255,255,0	1.5645	0.0783	0.065337	0.88462	0.88462
3	120130000	120280000	3	120130000	120280000	255,255,0	1.0076	0.060525	0.082977	0.58929	0.625
3	104300000	105090000	3	104300000	105090000	255,255,0	1.5112	0.069219	0.074204	0.86731	0.93526
3	16310000	16600000	3	16310000	16600000	255,255,0	1.8179	0.065469	0.077871	0.9	0.9
3	185670000	186280000	3	185670000	186280000	255,255,0	1.3486	0.072882	0.069976	0.9043	0.79892
3	27340000	27740000	3	27340000	27740000	255,255,0	1.5693	0.081566	0.060719	0.8025	0.9275
3	115620000	116480000	3	115620000	116480000	255,255,0	1.5295	0.074043	0.068202	0.87831	0.91293
3	15290000	15450000	3	15290000	15450000	255,255,0	1.0565	0.079781	0.062403	0.67188	0.67188
3	53130000	53290000	3	53130000	53290000	255,255,0	0.94271	0.075856	0.066002	0.60938	0.64062
3	195390000	195590000	3	195390000	195590000	255,255,0	0.86625	0.091183	0.050407	0.68397	0.55876
3	63300000	63810000	3	63300000	63810000	255,255,0	1.5875	0.064645	0.076699	0.90308	0.94923
3	15640000	15860000	3	15640000	15860000	255,255,0	1.3285	0.078242	0.063079	0.79339	0.79339
3	172080000	172480000	3	172080000	172480000	255,255,0	1.5439	0.06247	0.078763	0.8825	0.9125
3	9540000	9710000	3	9540000	9710000	255,255,0	1.0372	0.078132	0.062608	0.68056	0.65278
3	151730000	152190000	3	151730000	152190000	255,255,0	1.763	0.071224	0.068865	0.88091	0.95274
3	127360000	127560000	3	127360000	127560000	255,255,0	1.165	0.088699	0.050692	0.75	0.75
3	187440000	188700000	3	187440000	188700000	255,255,0	1.8298	0.050806	0.087634	0.97657	0.93512
3	112010000	112260000	3	112010000	112260000	255,255,0	1.522	0.045605	0.092697	0.85256	0.85256
3	156880000	157250000	3	156880000	157250000	255,255,0	1.8531	0.062836	0.075071	0.9269	0.9386
3	58290000	58530000	3	58290000	58530000	255,255,0	1.1114	0.065419	0.072183	0.70139	0.78472
3	40220000	40370000	3	40220000	40370000	255,255,0	0.8366	0.081621	0.055969	0.51786	0.55357
3	185700000	185830000	3	185700000	185830000	255,255,0	0.68725	0.11843	0.019036	0.5	0.5
3	66300000	66890000	3	66300000	66890000	255,255,0	1.8545	0.078952	0.058426	0.95747	0.96437
3	42590000	42890000	3	42590000	42890000	255,255,0	1.2045	0.071083	0.066147	0.85333	0.56
3	167740000	167910000	3	167740000	167910000	255,255,0	0.90592	0.063981	0.072724	0.56944	0.65278
3	184270000	184530000	3	184270000	184530000	255,255,0	1.4469	0.065136	0.071285	0.85207	0.87574
3	33630000	33850000	3	33630000	33850000	255,255,0	1.2621	0.039717	0.096615	0.59504	0.82645
3	129060000	129350000	3	129060000	129350000	255,255,0	0.94982	0.067836	0.068493	0.71905	0.55714
3	110020000	110860000	3	110020000	110860000	255,255,0	0.97842	0.053036	0.083154	0.50126	0.81337
3	58780000	59180000	3	58780000	59180000	255,255,0	0.8051	0.094599	0.04119	0.58656	0.57635
3	171350000	172060000	3	171350000	172060000	255,255,0	1.356	0.063493	0.071991	0.77222	0.93571
3	184060000	184530000	3	184060000	184530000	255,255,0	1.3368	0.064353	0.07062	0.82428	0.86051
3	14600000	14970000	3	14600000	14970000	255,255,0	1.0166	0.07693	0.057873	0.51754	0.83333
3	99560000	99770000	3	99560000	99770000	255,255,0	1.3047	0.11583	0.018949	0.80909	0.77273
3	124690000	125310000	3	124690000	125310000	255,255,0	1.7089	0.086369	0.04839	0.86368	0.96982
3	98740000	99530000	3	98740000	99530000	255,255,0	1.5844	0.072629	0.061994	0.89167	0.92416
3	112750000	113390000	3	112750000	113390000	255,255,0	1.1753	0.07082	0.063698	0.79004	0.72559
3	106930000	107270000	3	106930000	107270000	255,255,0	1.2796	0.086087	0.048131	0.86505	0.72664
3	123700000	124280000	3	123700000	124280000	255,255,0	1.4864	0.049079	0.085137	0.95125	0.86326
3	51430000	51730000	3	51430000	51730000	255,255,0	1.4383	0.068428	0.065478	0.89778	0.79111
3	187500000	187670000	3	187500000	187670000	255,255,0	0.87461	0.12118	0.011992	0.65455	0.51818
3	120640000	121110000	3	120640000	121110000	255,255,0	1.2094	0.069254	0.063437	0.71558	0.89312
3	70070000	70470000	3	70070000	70470000	255,255,0	1.041	0.078982	0.053624	0.8375	0.5725
3	37470000	37840000	3	37470000	37840000	255,255,0	1.6507	0.078005	0.053829	0.90936	0.90351
3	51750000	51960000	3	51750000	51960000	255,255,0	1.2295	0.048903	0.082891	0.7	0.80909
3	130610000	130750000	3	130610000	130750000	255,255,0	0.84148	0.059443	0.072304	0.57143	0.57143
3	128640000	129000000	3	128640000	129000000	255,255,0	1.296	0.069614	0.062109	0.77469	0.86111
3	140600000	140940000	3	140600000	140940000	255,255,0	1.5221	0.058271	0.073351	0.89273	0.88581
3	112300000	112550000	3	112300000	112550000	255,255,0	1.1284	0.086213	0.045103	0.85256	0.50641
3	124280000	124450000	3	124280000	124450000	255,255,0	1.0747	0.059629	0.071647	0.70833	0.70833
3	157320000	157730000	3	157320000	157730000	255,255,0	1.2784	0.081452	0.049739	0.91667	0.63571
3	176190000	176660000	3	176190000	176660000	255,255,0	1.0094	0.05754	0.073247	0.58877	0.85326
3	108350000	108690000	3	108350000	108690000	255,255,0	1.2761	0.073812	0.056617	0.82353	0.80277
3	110890000	111280000	3	110890000	111280000	255,255,0	0.7843	0.055539	0.074723	0.54474	0.59211
3	47550000	47850000	3	47550000	47850000	255,255,0	1.6297	0.075997	0.053905	0.86222	0.89778
3	39100000	39430000	3	39100000	39430000	255,255,0	1.4119	0.069119	0.060396	0.80515	0.86397
3	128340000	128600000	3	128340000	128600000	255,255,0	1.51	0.069698	0.059385	0.87574	0.86391
3	69160000	69720000	3	69160000	69720000	255,255,0	1.3325	0.062867	0.065765	0.94359	0.66564
3	9110000	9350000	3	9110000	9350000	255,255,0	1.0953	0.057567	0.070837	0.52083	0.85417
3	170640000	171310000	3	170640000	171310000	255,255,0	1.5625	0.066724	0.061576	0.93836	0.90166
3	133150000	133370000	3	133150000	133370000	255,255,0	1.2331	0.061192	0.06705	0.82645	0.79339
3	65760000	66170000	3	65760000	66170000	255,255,0	1.6464	0.037683	0.090076	0.92143	0.93571
3	116720000	117240000	3	116720000	117240000	255,255,0	0.92496	0.082699	0.044842	0.74704	0.53107
3	88050000	88240000	3	88050000	88240000	255,255,0	1.1773	0.050625	0.07689	0.7	0.76667
3	93680000	93840000	3	93680000	93840000	255,255,0	0.79312	0.050931	0.076261	0.51562	0.57812
3	17940000	18470000	3	17940000	18470000	255,255,0	1.229	0.059647	0.067503	0.84758	0.75641
3	125160000	125310000	3	125160000	125310000	255,255,0	0.87745	0.018817	0.10815	0.51786	0.625
3	81560000	81980000	3	81560000	81980000	255,255,0	0.93516	0.062665	0.063942	0.74768	0.53264
